,roate,60.13209181463837
blaer chynd,posit,1.5569510610653963
moist carle,bundh,1.5292334343871805
carle bundh,moist,1.5292334343871805
bundh moist,carle,1.5292334343871805
posit carle,bundh,1.5422260718925942
posit bundh,carle,1.5422260718925942
foist carle,bundh,1.56994369857081
foist bundh,carle,1.56994369857081
large coits,bundh,1.6721524469467302
large bundh,coits,1.6721524469467302
swopt raile,chynd,1.5656128194023387
raile chynd,stomp,1.5430922477262885
stomp,raile,5.946730186227804
chynd stomp,raile,1.5430922477262885
raile stomp,chynd,1.5430922477262885
swopt chynd,raile,1.5656128194023387
sight carle,pownd,1.5006496318752707
pownd,slate,7.696405370290169
carle pownd,buist,1.4919878735383283
buist,carle,5.67215244694673
carle buist,pownd,1.4919878735383283
buist pownd,carle,1.4919878735383283
sight pownd,carle,1.5006496318752707
timps carle,bound,1.5249025552187094
bound,reast,7.0606323083585965
carle bound,timps,1.5249025552187094
bound timps,carle,1.5249025552187094
ycond salet,grump,1.638371589432655
grump,salet,8.317453443048938
salet grump,ycond,1.638371589432655
grump ycond,salet,1.638371589432655
phony artel,dicks,1.7587700303161542
dicks,roate,7.225205716760502
artel dicks,phony,1.7587700303161542
dicks phony,ratel,1.6868774361195322
dicks ratel,phony,1.6868774361195322
phony ratel,dicks,1.6868774361195322
clomb reast,dingy,1.5898657427457774
clomb dingy,reast,1.5898657427457774
shtup raile,ycond,1.6418362927674317
raile ycond,shtup,1.6418362927674317
shtup ycond,raile,1.6418362927674317
bound reast,pilch,1.5690775227371156
bound pilch,reast,1.5690775227371156
pilch reast,bound,1.5690775227371156
mothy raile,dungs,1.7916847119965353
dungs,roate,7.35339974014725
mothy dungs,carle,1.7241229969683847
dungs carle,impot,1.59246427024686
impot,carle,6.743611953226505
carle impot,dunsh,1.5621481160675617
carle dunsh,bigot,1.5404937202252058
bigot,carle,6.325249025552187
carle bigot,dunsh,1.5404937202252058
bigot dunsh,carle,1.5404937202252058
impot dunsh,carle,1.5621481160675617
dungs impot,carle,1.59246427024686
mothy carle,dings,1.6019922044174968
carle dings,bothy,1.5898657427457774
bothy,raile,7.166305760069294
carle bothy,dings,1.5898657427457774
bothy dings,carle,1.5898657427457774
mothy dings,carle,1.6019922044174968
raile dungs,compt,1.5387613685578172
compt,raile,5.796015591165006
dungs compt,raile,1.5387613685578172
compt raile,dunsh,1.5041143352100477
compt dunsh,raile,1.5041143352100477
dunsh raile,compt,1.5041143352100477
cundy salet,primo,1.6375054135989606
primo,slate,5.816803811173668
cundy primo,salet,1.6375054135989606
primo salet,chynd,1.570809874404504
primo chynd,salet,1.570809874404504
chynd salet,primo,1.570809874404504
primo slate,chynd,1.5915980944131658
slate chynd,pirog,1.588133391078389
pirog,slate,5.773495019488956
chynd pirog,salet,1.574274577739281
pirog salet,chynd,1.574274577739281
slate pirog,chynd,1.588133391078389
bothy raile,pungs,1.7682979644867909
bothy pungs,carle,1.7527067994802945
pungs carle,dhoti,1.6184495452576872
dhoti,rales,6.143352100476397
rales,tonic,5.09181463837159
tonic,reals,5.004330879168471
reals,point,4.926375054135989
point,carle,4.776526634906886
carle dhoti,pungs,1.6184495452576872
dhoti pungs,carle,1.6184495452576872
raile pungs,docht,1.559549588566479
docht,raile,5.634906886097878
pungs docht,raile,1.559549588566479
docht raile,pungs,1.559549588566479
point carle,dumbs,1.4893893460372456
dumbs,roate,9.213079255088783
carle dumbs,point,1.4893893460372456
dumbs point,carle,1.4893893460372456
reals point,duchy,1.7353832828064097
point duchy,sable,1.6808142052836725
sable,tronc,5.306626245127761
tronc,aisle,4.849285404937202
aisle,tronc,4.849285404937202
duchy sable,print,1.5638804677349503
print,haole,5.105673451710698
haole,snirt,4.798181030749242
snirt,haole,4.798181030749242
duchy print,sable,1.5638804677349503
print sable,comfy,1.5422260718925942
comfy,raise,8.760069294066696
print comfy,slade,1.5352966652230402
slade,tronc,4.850151580770897
comfy slade,print,1.5352966652230402
print slade,comby,1.4625378951927241
print comby,slade,1.4625378951927241
comby slade,print,1.4625378951927241
sable comfy,print,1.5422260718925942
point sable,curdy,1.519705500216544
curdy,salet,6.682979644867908
point curdy,sable,1.519705500216544
curdy sable,point,1.519705500216544
reals duchy,point,1.7353832828064097
haole snirt,pudgy,1.6920744911216976
haole pudgy,snirt,1.6920744911216976
pudgy snirt,cable,1.62104807275877
cable,roist,4.972282373321784
roist,lance,4.372022520571676
lance,roist,4.372022520571676
pudgy cable,snort,1.595928973581637
snort,maile,4.749675184062364
maile,snort,4.749675184062364
cable snort,gimpy,1.5716760502381983
cable gimpy,snort,1.5716760502381983
gimpy snort,clade,1.563014291901256
clade,roist,4.56691208315288
gimpy clade,snort,1.563014291901256
clade snort,gimpy,1.563014291901256
pudgy snort,cable,1.595928973581637
snirt cable,podgy,1.5110437418796017
cable podgy,snirt,1.5110437418796017
podgy snirt,cable,1.5110437418796017
lance roist,dumpy,1.5578172368990906
lance dumpy,roist,1.5578172368990906
dumpy roist,lance,1.5578172368990906
clade roist,nymph,1.5673451710697273
clade nymph,roist,1.5673451710697273
nymph roist,clade,1.5673451710697273
maile snort,duchy,1.6721524469467302
maile duchy,snort,1.6721524469467302
duchy snort,pagle,1.639237765266349
pagle,roist,5.4885231702035515
duchy pagle,snort,1.639237765266349
pagle snort,chimb,1.552620181896925
pagle chimb,snort,1.552620181896925
chimb snort,padle,1.4625378951927241
padle,roist,4.902988306626245
chimb padle,snort,1.4625378951927241
padle snort,chimb,1.4625378951927241
aisle tronc,dumpy,1.664356864443482
aisle dumpy,tronc,1.664356864443482
dumpy tronc,sable,1.5690775227371156
dumpy sable,tronc,1.5690775227371156
sable tronc,dumpy,1.5690775227371156
slade tronc,gimpy,1.552620181896925
slade gimpy,tronc,1.552620181896925
gimpy tronc,slade,1.552620181896925
padle roist,bunch,1.4997834560415764
bunch,raile,8.194456474664356
padle bunch,roist,1.4997834560415764
bunch roist,padle,1.4997834560415764
cable roist,dumpy,1.6011260285838025
cable dumpy,snirt,1.5760069294066696
dumpy snirt,cable,1.5760069294066696
tonic reals,pudgy,1.72932005197055
reals pudgy,notch,1.7059333044608056
notch,raile,5.396708531831962
pudgy notch,raile,1.6972715461238632
notch raile,dumps,1.56994369857081
notch dumps,raile,1.56994369857081
dumps raile,notch,1.56994369857081
pudgy raile,coths,1.6938068427890862
coths,raile,5.423559982676483
pudgy coths,raile,1.6938068427890862
coths raile,dungy,1.6556951061065397
dungy,slate,8.683845820701602
coths dungy,parle,1.6366392377652663
coths parle,dingy,1.5422260718925942
coths dingy,parle,1.5422260718925942
dingy parle,coths,1.5422260718925942
dungy parle,sicht,1.6219142485924642
sicht,arled,6.052403637938501
dungy sicht,parle,1.6219142485924642
parle sicht,bound,1.5145084452143784
parle bound,sicht,1.5145084452143784
bound sicht,parle,1.5145084452143784
raile dungy,coths,1.6556951061065397
reals notch,guimp,1.6825465569510611
notch guimp,reals,1.6825465569510611
guimp reals,notch,1.6825465569510611
tonic pudgy,seral,1.7128627111303594
seral,point,5.016457340840191
pudgy seral,notch,1.704200952793417
seral notch,midgy,1.6582936336076224
notch midgy,seral,1.6582936336076224
midgy seral,notch,1.6582936336076224
tonic seral,pudgy,1.7128627111303594
seral point,duchy,1.7163274144651364
seral duchy,point,1.7163274144651364
rales tonic,dumpy,1.7371156344737981
rales dumpy,biont,1.7319185794716327
biont,carle,5.201818969250758
dumpy biont,carse,1.6669553919445648
biont carse,duply,1.5084452143785188
duply,roate,7.6808142052836725
biont duply,carse,1.5084452143785188
carse duply,biont,1.5084452143785188
dumpy carse,glint,1.5751407535729753
glint,soare,5.106539627544391
carse glint,dumpy,1.5751407535729753
dumpy glint,carse,1.5751407535729753
rales biont,chump,1.635773061931572
biont chump,rales,1.635773061931572
chump rales,biont,1.635773061931572
tonic dumpy,seral,1.7137288869640537
dumpy seral,biont,1.707665656128194
seral biont,chump,1.664356864443482
seral chump,biont,1.664356864443482
print haole,dumbs,1.627977479428324
haole dumbs,print,1.627977479428324
dumbs print,haole,1.627977479428324
glint soare,chump,1.6487656994369857
glint chump,sared,1.559549588566479
chump sared,glint,1.559549588566479
glint sared,chomp,1.447812906019922
glint chomp,sared,1.447812906019922
chomp sared,glint,1.447812906019922
soare chump,glint,1.6487656994369857
biont carle,dumps,1.4937202252057167
biont dumps,carle,1.4937202252057167
carle dumps,biont,1.4937202252057167
pagle roist,chynd,1.4737981810307492
pagle chynd,roist,1.4737981810307492
chynd roist,pagle,1.4737981810307492
sicht arled,pongy,1.584668687743612
arled pongy,sicht,1.584668687743612
pongy sicht,arled,1.584668687743612
dhoti rales,punky,1.8713728886964054
punky,roate,9.308358596795149
dhoti punky,carle,1.859246427024686
punky carle,midst,1.6522304027717627
punky midst,carle,1.6522304027717627
rales punky,dicot,1.7682979644867909
dicot,rales,5.2667821567778255
punky dicot,rales,1.7682979644867909
dicot rales,nymph,1.660892161108705
dicot nymph,rales,1.660892161108705
nymph rales,dicot,1.660892161108705
curdy salet,gipon,1.6435686444348203
curdy gipon,salet,1.6435686444348203
dicks roate,gulph,1.7509744478129061
gulph,roate,8.177999133824166
dicks gulph,roate,1.7509744478129061
gulph roate,minds,1.6946730186227805
gulph minds,caret,1.6513642269380684
gulph caret,dinos,1.5933304460805544
gulph dinos,carte,1.5864010394110004
gulph carte,dinos,1.5864010394110004
minds caret,globy,1.6297098310957123
globy,reast,7.726721524469467
caret globy,hinds,1.6011260285838025
caret hinds,globy,1.6011260285838025
globy hinds,caret,1.6011260285838025
minds globy,caret,1.6297098310957123
dunch artel,gipsy,1.653096578605457
gipsy,artel,7.0147249891728025
artel gipsy,dunch,1.653096578605457
dunch gipsy,ratel,1.639237765266349
dunch ratel,gipsy,1.639237765266349
gipsy ratel,dunch,1.639237765266349
dungs roate,pilch,1.5967951494153314
dungs pilch,roate,1.5967951494153314
pouch raile,kydst,1.7994802944997834
kydst,raile,6.990472065829364
pouch kydst,raile,1.7994802944997834
kydst raile,gonch,1.6712862711130358
kydst gonch,raile,1.6712862711130358
tymps ariel,dunch,1.6877436119532265
ariel dunch,stomp,1.6219142485924642
ariel stomp,chynd,1.62104807275877
ariel chynd,stomp,1.62104807275877
dunch stomp,raile,1.5716760502381983
dunch raile,potsy,1.570809874404504
potsy,raile,5.4053702901689045
dunch potsy,raile,1.570809874404504
potsy raile,dunch,1.570809874404504
tymps dunch,raile,1.6582936336076224
cough taler,dimps,1.6851450844521438
cough dimps,taler,1.6851450844521438
dimps taler,gonch,1.5578172368990906
dimps gonch,taler,1.5578172368990906
gonch taler,dimps,1.5578172368990906
mucid salet,prong,1.5829363360762234
prong,salet,5.802944997834561
mucid prong,salet,1.5829363360762234
prong salet,chimb,1.5500216543958423
prong chimb,salet,1.5500216543958423
chimb salet,frond,1.5387613685578172
frond,salet,5.737981810307493
chimb frond,salet,1.5387613685578172
frond salet,chimp,1.516240796881767
frond chimp,salet,1.516240796881767
chimp salet,brond,1.4677349501948895
brond,slate,5.589865742745777
chimp brond,salet,1.4677349501948895
brond salet,chimp,1.4677349501948895
brond slate,chimp,1.509311390212213
slate chimp,brond,1.509311390212213
duply roate,chins,1.6825465569510611
duply chins,targe,1.6366392377652663
chins targe,mould,1.5950627977479428
mould,reast,6.324382849718493
chins mould,targe,1.5950627977479428
mould targe,chins,1.5950627977479428
duply targe,coins,1.6019922044174968
duply coins,targe,1.6019922044174968
coins targe,duply,1.6019922044174968
roate chins,plumb,1.6747509744478128
chins plumb,derat,1.6201818969250759
derat,coils,5.13685578172369
chins derat,plumb,1.6201818969250759
derat plumb,coins,1.5898657427457774
derat coins,plumb,1.5898657427457774
coins plumb,trade,1.5578172368990906
coins trade,plumb,1.5578172368990906
plumb trade,coins,1.5578172368990906
roate plumb,chins,1.6747509744478128
derat coils,nymph,1.6617583369423994
derat nymph,coils,1.6617583369423994
mould reast,ching,1.5829363360762234
ching,taler,7.227804244261585
mould ching,reast,1.5829363360762234
ching reast,mould,1.5829363360762234
ching taler,doups,1.646167171935903
doups,taler,6.514941533131226
ching doups,ratel,1.62104807275877
ching ratel,doups,1.62104807275877
doups ratel,ching,1.62104807275877
taler doups,ching,1.646167171935903
chynd raise,poult,1.5690775227371156
poult,crane,5.4131658726721525
chynd poult,raise,1.5690775227371156
poult raise,chynd,1.5690775227371156
poult crane,dishy,1.6227804244261586
dishy,artel,6.984408834993504
crane dishy,poult,1.6227804244261586
dishy poult,rance,1.6019922044174968
dishy rance,poult,1.6019922044174968
poult rance,dishy,1.6019922044174968
dishy artel,bunco,1.8133391078388912
bunco,salet,7.294499783456041
artel bunco,dimps,1.718059766132525
artel dimps,gonch,1.6219142485924642
artel gonch,dimps,1.6219142485924642
bunco dimps,taler,1.6756171502815072
bunco taler,dimps,1.6756171502815072
dishy bunco,artel,1.8133391078388912
bunco salet,primy,1.7067994802944997
primy,slate,6.553919445647466
bunco primy,slate,1.7050671286271113
bunco slate,primy,1.7050671286271113
primy slate,dunch,1.6262451277609355
primy dunch,salet,1.5985275010827198
dunch salet,primo,1.584668687743612
dunch primo,salet,1.584668687743612
primy salet,dunch,1.5985275010827198
slate dunch,pirog,1.588133391078389
dunch pirog,slate,1.588133391078389
pownd slate,birch,1.5430922477262885
birch,salet,6.709831095712429
pownd birch,slate,1.5430922477262885
birch slate,pownd,1.5430922477262885
birch salet,pownd,1.5491554785621482
salet pownd,birch,1.5491554785621482
globy reast,pinch,1.6132524902555219
globy pinch,reast,1.6132524902555219
mulch irate,ponds,1.634906886097878
irate ponds,mulch,1.634906886097878
mulch ponds,irate,1.634906886097878
combi salet,grund,1.64963187527068
grund,salet,6.473365093113902
combi grund,salet,1.64963187527068
grund salet,chomp,1.5396275443915115
grund chomp,salet,1.5396275443915115
chomp salet,grind,1.4634040710264185
grind,salet,5.804677349501949
chomp grind,salet,1.4634040710264185
grind salet,chomp,1.4634040710264185
dough taler,spink,1.699870073624946
spink,roate,6.921177999133824
dough spink,ratel,1.6920744911216976
dough ratel,spick,1.6886097877869208
spick,taler,7.55348635773062
dough spick,ratel,1.6886097877869208
ratel spick,bound,1.642702468601126
ratel bound,chips,1.6080554352533565
chips,artel,7.32481593763534
bound chips,ratel,1.6080554352533565
chips ratel,bound,1.6080554352533565
spick bound,ratel,1.642702468601126
spink ratel,dough,1.6920744911216976
taler spink,dough,1.699870073624946
spink roate,gulch,1.7708964919878736
spink gulch,tared,1.689475963620615
gulch tared,spiny,1.6253789519272412
spiny,artel,5.9961022087483755
gulch spiny,rated,1.6167171935902989
gulch rated,pions,1.6167171935902989
pions,taler,5.323949761801646
gulch pions,rated,1.6167171935902989
pions rated,gulch,1.6167171935902989
spiny rated,clomb,1.5309657860545691
rated clomb,spiny,1.5309657860545691
clomb spiny,trade,1.5110437418796017
clomb trade,snipy,1.5110437418796017
snipy,artel,6.035946297098311
clomb snipy,trade,1.5110437418796017
snipy trade,clomb,1.5110437418796017
spiny trade,clomb,1.5110437418796017
tared spiny,clomb,1.5136422693806844
tared clomb,snipy,1.51277609354699
tared snipy,clomb,1.51277609354699
spink tared,clomb,1.5465569510610655
spink clomb,tared,1.5465569510610655
pions taler,duchy,1.7440450411433521
pions duchy,ratel,1.7319185794716327
duchy ratel,pions,1.7319185794716327
pions ratel,duchy,1.7319185794716327
taler duchy,pongs,1.732784755305327
pongs,taler,6.367691641403205
duchy pongs,taler,1.732784755305327
pongs taler,chimb,1.6167171935902989
pongs chimb,taler,1.6167171935902989
spiny artel,dough,1.7509744478129061
artel dough,spicy,1.7267215244694674
spicy,artel,6.107838891294933
artel spicy,bundh,1.6323083585967952
artel bundh,spicy,1.6323083585967952
bundh spicy,artel,1.6323083585967952
dough spicy,larnt,1.696405370290169
larnt,cosie,4.592031182330013
cosie,larnt,4.592031182330013
dough larnt,spice,1.5344304893893461
spice,tolar,5.030316154179299
tolar,since,4.4638371589432655
since,tolar,4.4638371589432655
dough spice,larnt,1.5344304893893461
larnt spice,dumbo,1.516240796881767
dumbo,salet,9.59852750108272
larnt dumbo,spice,1.516240796881767
dumbo spice,larnt,1.516240796881767
spicy larnt,bodge,1.5041143352100477
bodge,slart,7.10220874837592
slart,coned,4.648332611520138
coned,slart,4.648332611520138
larnt bodge,spicy,1.5041143352100477
bodge spicy,larnt,1.5041143352100477
spiny dough,clart,1.6912083152880035
